mu,sigma2,pi
2.5112542435246,0.191084447744872,0.00965355754327029
2.51184744315727,0.316924859924187,0.00747656183755025
2.51184744315727,0.316924859924187,0
2.51911792457866,0.271375524009478,0.000554769782954826
2.51931081259617,0.17497130960174,0.00677411962626502
2.52083597900498,0.171920976784117,0
2.52140028614803,0.235314086934465,0
2.52576317199145,0.0783723709401793,0
2.52862062822542,0.220873402779671,0
2.55391745220392,0.781043053925043,0.335788987928194
2.55542497512351,0.0529478813036053,0
2.55758155923846,0.315697498322741,0
2.55955336745887,0.398098225612335,0
2.56266833160762,0.655406852577098,0
2.56357116318078,0.228803165368301,0.00029107587011531
2.57590520248301,0.188809341272697,0.00247339396169409
2.57698411972349,0.334867451099187,0.00745450076716952
2.57816174676714,0.461063960229525,0.0555538927913229
2.58231200874472,0.113490641741077,0
2.5828870581482,0.250326285908012,0.00700409660465084
2.58761478123042,0.542812893563334,0
2.58809559330848,0.339356086292325,0.0549772509107884
2.59417567955532,0.386023684211224,0.044883602633379
2.59431770053859,0.151984345161538,0.0104165863315109
2.5945939810413,1.24856368765381,0
2.59629329119665,0.825368418214725,0.176440693062839
2.60036927590639,0.399236841043017,0.00917867808463052
2.6012003591104,0.342776726258755,0.00826294678011909
2.60562005761069,0.646435962226534,0.0588966429898567
2.60563394078274,0.388707511290314,0.00519376027607359
2.60622423963474,0.143497012460378,0
2.60955402405397,0.167141053663121,0
2.61390975918839,0.112800227861951,0
2.61474662805759,0.156755845655893,0.00652749296044931
2.61515403590484,0.0948675822412218,0.00550256186211482
2.6187608260389,0.454879427088247,0.00180855335262604
2.63079358125109,0.41786888765264,0.0107933783671819
2.63519489674225,0.130840651744878,0
2.63880654686046,0.954349709690223,0
2.6417754311758,0.275467467817113,0
2.64317378946156,0.114882866306267,0
2.64631876370844,0.334183906103201,0
2.6539019742022,0.422936962977096,0
2.65589361106888,0.481985655696961,0.0462041046941239
2.65839789730219,0.476255452336704,0
2.6691126421111,0.0778751179822235,0.00465060411226004
2.67613417108201,0.261175115054459,0
2.67960230242733,0.333196474311386,0
2.68045832033137,0.0699439761369205,0.000541783097572624
2.68067921605888,0.225057586767276,0
2.68286101048197,0.415021494828383,0.0104752555323299
2.68650929912556,0.306437451903707,0
2.69003640312459,0.108762884297,0.00491085234694183
2.69163874370414,0.385082087888217,0.00653892427976243
2.69195771752697,0.551207358120654,0
2.69357097156441,0.279284744983615,0
2.69453106752532,0.580055810861091,0.00643864816306159
2.69918777941,0.647886936664205,0.000697090817894786
2.70010419012124,0.481639693875522,0.163555943165642
2.70874584877606,0.300550758472057,0.00396351409060881
2.70986261664138,0.083345392801136,0
2.71173517064533,0.556852115718403,0
2.71428192117204,0.327334633451126,0
2.71438052209988,0.157654974685279,0
2.71614120726997,0.247173635614875,0.00376349391178228
2.71991736599562,0.73212357081229,0.0028016580611933
2.72186541407144,0.10144661633669,0.00243852847474627
2.72333989338081,0.245721292404433,0
2.72521996831914,0.29291931312975,0.00504112844886258
2.73363394424193,0.212188161670952,0
2.73576441482892,0.913776429880364,0.0655327012328017
2.74229778772323,0.646335647690868,0.0107290476580616
2.75561411637562,0.469094224257833,0.00804672076734714
2.75614510271272,0.28076104151565,0
2.75850422459553,0.26373506660127,0.00383988168002106
2.76584928814033,0.297827845759984,0.00206262478698045
2.7699622266597,0.240819062472932,0
2.77968327438748,0.282171921386119,0
2.78465376365973,0.0575139062006066,0.008408396968944
2.78596665841559,0.351728126925432,0
2.7936944396772,0.217894821621552,0
2.79446556982252,0.848820510091361,0
2.79776089855717,0.0968792820517212,0.00409005631017499
2.80753666687427,0.646229849158175,0.00938340305560268
2.80864558180733,0.63427963998971,0
2.81526868831035,0.447897394366751,0
2.81857661577703,0.251724726778815,0
2.82117484221548,0.382173466579439,0
2.82132158206694,0.467454537286945,0.0101094008971006
2.82348819592243,0.575109848285103,0
2.82927023859304,0.398503715567877,0.00403204104001634
2.83203044376395,0.189417916606173,0
2.83601215850691,0.499933985789726,0.00332615670673549
2.83640228579545,0.362617788954641,0
2.83700011898409,0.487779925820413,0.00904681580001488
2.83770119681045,0.806307069553059,0
2.83818460534623,0.848853226059559,0.0450724632550083
2.83847291035132,0.76080582903376,0.113049544983973
2.83920569312782,0.175067417878434,0
2.83986011555971,0.37732396163455,0
2.84761502006304,0.146308430034991,0
2.85297427653762,0.39365043657329,0.00158999647200108
2.86411350095609,0.779400750546783,0
2.86736829632626,0.278827626828632,0.00158741678651422
2.87073867688399,0.147400604564894,0.00635300772618502
2.87078432548056,0.389362572176215,0
2.88187308652587,0.448414488393973,0
2.88611205617317,0.116653845986537,0.0011252970546484
2.89042176039633,0.210621026315319,0
2.89673115213385,0.428623935862275,0
2.89820755624313,0.455155691118109,0
2.8996666692404,0.257710854273167,0
2.89983954322952,0.299919903189494,0
2.90038094063951,0.277672889708432,0
2.90061451971241,0.167888906486909,0.00991664655189961
2.91437534231808,0.442237747222138,0
2.92557489243389,0.595471059004348,0.00414595678034239
2.934098386369,0.283353189717062,0
2.93464070802311,0.251260173336911,0.0100289337405469
2.94023518821171,0.609915889947731,0.00400687534189783
2.94247208261523,0.225153536190354,0.00903424010979943
2.945103546261,0.493487212438568,0
2.94749630579479,0.194052263857267,0.00642003331356682
2.95435009610231,0.126722168340919,0
2.95525037445016,0.103063470580836,0.00746788116311654
2.95873280715053,0.862582547826993,0
2.96477365805279,0.242410986697964,0.00173095964742824
2.9687047713549,0.526832560526641,0
2.97065089692971,0.522940309377016,0
2.98926733046226,0.282768521982204,0
2.99288232784137,0.0712795370712156,0.0107021872574463
2.99484879144221,0.412178665478644,0
2.99821934973971,0.635969638178107,0
3.00440134420323,0.549675260784133,0.00730059653171338
3.00461906051342,0.13202904242737,0.00723510081768036
3.00487022500183,0.312752974059469,0.166465343940087
3.00515803344251,0.201844594560689,0
3.00852658049382,0.996062633652315,0.00382543711289764
3.0089777397648,0.223835353486387,0.00652365612513386
3.01301382571433,0.464358614942485,0.00240684256888926
3.01647600290702,0.118597956641007,0
3.01715617331694,0.38558204161392,0.00964995850045234
3.03175933271199,0.292588995271909,0.00727344747204333
3.03683148150088,0.328213285361309,0.0085702337408904
3.0371446102506,0.644917748225432,0
3.03740184885464,0.492024994302273,0.0090394628662616
3.04020927709254,0.303275750775491,0.000846222223760559
3.04104009562762,0.328825417816887,0.00137559128142893
3.04718580997904,0.289322685002489,0.00455049975612201
3.04796795265796,0.222787489355668,0.00978416247647255
3.05247644444172,0.107207772562273,0
3.05750714513765,0.0771462045012439,0
3.0581894133654,0.312464122306832,0.00126171645247378
3.06008524705457,0.121620338906861,0
3.06165556606864,0.649232330753688,0.000215125204855577
3.06258093278886,0.116628967438277,0
3.07012760933839,0.571214796494021,0.00336952711204067
3.07223342562223,0.463600415172564,0.00917026632945053
3.07238536330322,0.388443728772347,0.000530500222183764
3.07455380829044,0.141111732676296,0
3.0890881985192,0.638978580881156,0
3.0894550064738,0.941844806841233,0.0589449047462601
3.09136812758081,0.324386510550564,0.0531362503751698
3.101022584959,0.331169285460783,0
3.10213964435307,0.444193392345918,0
3.10379726758976,0.148513125516364,0
3.12353983567217,0.25194591731584,0.00213254491975531
3.12709156927949,0.816556050558084,0.276747398261752
3.13067413195943,0.263373609697014,0
3.13728008741059,0.357848162836355,0.00817962270732969
3.15114800330037,0.0995802417623281,0.00788630903949961
3.15550869185151,0.313310134880491,0
3.15895207342791,0.265522150785117,0.00807637945404276
3.15968045192196,0.666908850131772,0
3.16617329915809,0.402245061656774,0.00246732874629088
3.17136142591569,0.346738688157392,0.0507012737362232
3.18131622069119,0.269775896275156,0
3.18486820160424,0.205408309100391,0
3.1873017430959,0.265853152065178,0.00695229651862755
3.19901003446198,0.242436569333013,0.00324795697568916
3.20716363728494,0.22612936368709,0
3.20764745923421,0.134797274202091,0.000598505449527874
3.20839392215512,0.199426072882045,0
3.21238041999765,0.116910287602519,0
3.21619560167064,0.989325518324139,0
3.23488598510434,0.202557852573919,0.00385409540673718
3.24316334781873,0.154129942619523,0
3.24943055787003,0.0762835965688154,0.0109612882576883
3.25258106386608,0.289811476799084,0
3.25502910326775,0.393441115114466,0
3.26264157627097,0.2696904519893,0.0103714775573462
3.26323657413419,0.459796605707306,0
3.26808729109153,0.503431665956938,0.0110401846398599
3.27230157970496,0.323371249560369,0
3.27444806661428,0.115512887121844,0
3.27553310326825,0.24390739799475,0.00421677643088624
3.28300671058685,0.122064514470723,0.00914540650779381
3.28637974224357,0.828391503267113,0.0498730727361567
3.29077124707632,0.213431110378605,0
3.29102354820342,0.356764166970543,0.0511179448323376
3.30681912761543,0.113275852127754,0
3.30938487215747,0.67386993507534,0.00499611726757139
3.31333031777997,0.534194856212932,0.00305381606323645
3.32317287989589,0.111103291828417,0
3.32451541484779,0.350706988642788,0
3.32533788297746,0.129372396173138,0
3.33086979785407,0.0728520642648102,0.00411246987995692
3.3371357283431,0.404423983599754,0.000501436531031505
3.34080091336453,0.297899731278147,0
3.34565790257902,0.219213400706821,0.0035239121013321
3.35032680039386,0.325751279289586,0.00277619893834926
3.35063880651015,0.676481295207573,0
3.35504621639443,0.248966017075265,0.00694416007138789
3.35776752815056,0.337185992931197,0
3.36513429075065,0.201203224098149,0
3.38149042253393,0.196077604796268,0.00362225949112326
3.3885879333632,0.249229013350894,0.00984314099620096
3.38874884286546,0.358435365166338,0.00927048345417715
3.39176944920901,0.084435510552276,0.000673915800405666
3.39772831971695,0.34047641146335,0
3.39942112968879,0.380503348683396,0.0107061784653459
3.40076488953487,0.0520560786324921,0.0014511142199859
3.40361703843367,0.390432269990962,0.00524755024672486
3.40418006985401,0.389306207150279,0.00592865646737628
3.40489224501941,0.209986884786501,0.0102028014069423
3.4063646670803,0.173540419815085,9.52783546876168e-05
3.40903429246925,0.330364506649083,0
3.41104965897705,0.19767205687122,0
3.42005533906337,0.112086701543816,0.00773188584214076
3.42275235824736,0.23319072379122,0
3.42617613615349,0.271002120775141,0.00833566470276564
3.43352236756125,0.372728430131464,0.00871300165825523
3.43495335057586,0.123108421781232,0.00357872243206948
3.43884043868704,0.168493521168313,0.0031330520123709
3.4390821737479,1.03785188984413,0.0496161736670468
3.44550884032367,0.095252073328342,0.00695333536248654
3.44691162811373,0.0924464977482303,0.00711107795289717
3.44948053038564,0.0255542160755245,0.000272996843280271
3.45377238865357,0.314291047981307,0.00294614509865642
3.45928201286277,0.060937532281653,0
3.46476036460824,0.116653669325906,0.00153523477488197
3.46526191203041,0.458315444918287,0
3.46733426488556,0.0851028450541916,0.00105773192821071
3.4680970299018,0.46366452079745,0
3.47153580942327,0.223966258065673,0.00195043189865537
3.47276760328981,0.209118729836755,0
3.47417336512027,0.484210126363553,0.010842909921566
3.47677439272826,0.112201625818188,0
3.4794796112452,0.208078654421823,0
3.49351110713332,0.684701074658531,0
3.4945539817106,0.443448893182901,0
3.49582874113633,0.277658317621932,0.00182032095151953
3.49586956899384,0.50988168570117,0.00824773622187786
3.50745281206653,0.158295585853978,0
3.51027234704238,0.0710125268617752,0
3.51117391985626,0.0434025715621952,0.00192800713833421
3.51322843078821,0.606524295836735,0
3.51824988093889,0.111933329709814,0.00784381308825687
3.5195666320473,0.598731900629674,0
3.52263504057609,0.528153325549756,0.0093280752774328
3.5296790933653,0.626702081151793,0.00353076116102748
3.52979961001888,0.664198016453401,0
3.53355667977857,0.310645548670723,0
3.54349029711332,0.7281567159309,0.00786267389184795
3.5516853308281,0.171801657796574,0
3.55225014629759,0.538236981724857,0.0110625742830802
3.55731325555027,0.448695864029256,0.00748991681314073
3.55916412965172,1.21672409972795,0
3.56054241803137,0.806880652654971,0
3.56356127150423,0.239494275120506,0.00698838616786525
3.5638739675534,0.277597617385748,0.00784255898804404
3.57821107523005,0.360803433797124,0
3.58855604958211,0.0745305371293737,0.00401509470767342
3.59096942168513,0.288102376853315,0.00244602118427865
3.59266106356673,0.825299752569938,0
3.60060159078002,0.316022402697175,0.00980348468176089
3.606655427445,0.272582495878419,0.00626073283469305
3.60668187521506,0.414721443705767,0
3.60816115882827,0.116490878867213,0.00532555753150955
3.61075724822593,0.710665956944982,0.00460010623284616
3.61281388060346,0.118516910388193,0.00706503104972653
3.61666819934339,0.8644279776039,0
3.62130245670198,0.107181510874439,0
3.62387444617743,0.284960640209586,0.00417991080950014
3.63150681445128,0.142331923589993,0.0103708583923057
3.63738641676851,0.298650573164932,0.00719518214324489
3.64057807090666,0.342021074399425,0
3.64508799334823,0.232224244690662,0.00839864933216013
3.65213255133106,0.144442581953072,0
3.66117794327725,0.510559318437527,0
3.66368120937725,0.147976817812246,0.00952993009476922
3.66699554472413,0.103963881094175,0
3.66872270154629,0.513091061263749,0
3.67692370356518,0.249576562090565,0.00608279645880684
3.68008734026194,0.0560998609128172,0
3.68677323140845,0.747339558275942,0
3.69007597792032,0.18317041928917,0
3.69105214144591,0.201369396215478,0.0103313123860862
3.69116704820544,0.196120759485559,0
3.69199206705855,0.253881030607174,0
3.69417829189712,0.15460938150405,0
3.69446249902032,0.102224597540328,0.00398593523274176
3.70213894740947,0.305451288357449,0
3.70718891745838,0.575897989360554,0.00228947155703791
3.70820406191025,0.959333116645351,0.0487993134488869
3.70968791378692,0.583132450738347,0.000776274096546695
3.71162441524596,0.328391083036448,0
3.71199152564992,0.233299741678346,0.0084399439570494
3.71629709471328,0.229513696362402,0
3.72154547808094,0.252470517237699,0.0104638477829285
3.72162223515564,0.0894650622531683,0
3.72616100573856,0.462945021883277,0.00583275056378916
3.7264764183804,0.720866330708365,0
3.72980203880525,0.69170078080939,0.00731288287024945
3.73324067094152,0.141899259366822,0
3.73745717897224,0.388736907504181,0
3.73807508070779,1.25146201570514,0
3.74029201346104,0.497384066206463,0
3.74210732497154,0.663313059101079,0.00849323252951726
3.75433368651841,0.0748063060704692,0
3.75981339191748,0.245790451683777,0.00335625920039602
3.76282788065786,0.198141475175443,0.0074692615846172
3.76608960529691,0.158637302098501,0
3.77322375062358,0.10115004277945,0
3.77611734909987,0.53386783746936,0.00431022024527192
3.77706963092412,0.382247291942165,0
3.77920931700738,0.113304654910399,0.00273395523168147
3.79454127244235,0.304839568694162,0.00975451464434154
3.81152153182069,0.183145685726317,0.00771481980462559
3.81928371344713,0.493779943616545,0.0044141652203165
3.8209735967115,0.286018295294706,0
3.82278242864855,0.040495410585282,0
3.82599602728398,0.0950342467645876,0.0100122186569497
3.84166514169882,1.02438123201672,0
3.84468361018293,0.300908603911448,0.00649547134358436
3.85935894395975,0.0558317835583981,0
3.8661679435153,0.0961496373023093,0.00463885961808264
3.86807700124739,0.237694624707742,0
3.87008903756049,0.510503250061156,0
3.87303808799356,0.424008163132454,0
3.87725997410384,0.0695260626486103,0.000550235283421352
3.88133959044218,0.0613668299719362,0
3.90640783226795,0.269384430870673,0.00371646047858521
3.91269317435422,0.152581744420112,0.00685319385272451
3.92551907686899,0.431700847995945,0
3.94082273254517,0.501028191328483,0
3.96030761188162,0.319264995058884,0
3.96535105073931,0.0960488978982556,0.00940488387197256
3.97306073263194,0.0235991934969466,0
3.99569672314842,0.649499944855268,0
3.99966526350614,0.20779190764177,0.00582589014815167
4.00712119731261,1.69501969661414,0.00272418588059954
4.01843753337358,0.173913730070208,0
4.02377072218567,0.0962019683687429,0
4.02954263693296,0.299919467258899,0.0100398684221786
4.03121753013814,0.216767247344168,0
4.04615346834606,0.333593672567781,0.0101646840836853
4.05876334307112,0.601580871501402,0
4.06026607749725,0.151577946612435,0
4.0674375192023,0.0795734117669165,0
4.06934046209731,0.210093615596656,0.00862690087412484
4.07518533908691,0.0931163946466114,0.000810245617059991
4.09308847716593,0.256103762868128,0.00564873703764751
4.10272413890461,0.193961877950629,0.00968868939606473
4.11387112786547,0.424933201895638,0.00713972397074103
4.11413813454564,0.243154761714637,0.00831257524508983
4.11692297934367,0.552306983033591,0
4.11943069731741,0.369268791773523,0
4.13000732874961,0.517879497537694,0
4.13256364463846,0.0561080890668458,0
4.14141323527886,0.0931131727652904,0.00469526963769458
4.16459865433904,0.180451445523926,0.00497802857500501
4.17358227300151,0.19067574779978,0.0103614836615045
4.17416614041968,0.36223433855738,5.36879480816429e-05
4.1794592675858,0.182029762364675,0.0104393846852705
4.18601307023081,0.327095526386991,0
4.18645910794388,0.499269496000548,0.0110298772331793
4.18714880561459,0.0384016299680179,0
4.20546711737746,0.533612790288392,0
4.2171557442308,0.276255130935149,0
4.23301753460508,0.195431611362508,0
4.23394592647205,0.337399990809127,0.0100833310706075
4.24404723020799,0.158698640028975,0
4.25274092205552,0.0754370381857471,0
4.25816305900984,0.355861593868641,0
4.26821754668184,0.693805940318849,0.00287764071640559
4.27039346562498,0.682842526163568,0.00768735201875679
4.28690492059291,0.602916294157606,0.001275284260232
4.30290110823526,0.557318424227395,0.00375917194979265
4.30521418706141,0.0944239556723548,0
4.30878899474569,0.132537941224193,0.00246417050217278
4.34213883559828,0.195789236699913,0
4.34817466731489,0.942420878486221,0
4.36506765509422,0.807463909351345,0.008335983635718
4.36670599404376,0.271139537563395,0
4.40008302831975,0.340071039218841,0
4.40350669862285,0.114559539823367,0
4.41770184356385,0.251185877412312,0.00648837546659634
4.42791665167522,0.575203182963473,0
4.43714778554265,0.371288003590523,0
4.43900722771082,0.101753605638945,0
4.45166068257421,0.823182212178737,0.00614150043558329
4.45203641205276,0.373996575776178,0
4.45502819193532,0.284667623209928,0
4.45974772213721,1.0266564461472,0.0579531339447997
4.46560983267152,0.133979320963479,0
4.4683063658583,0.350031172188339,0
4.47147471221347,0.527497204045633,0
4.48255203131214,0.679040090133367,0
4.49800832932498,0.564096869939093,0
4.5049654531254,0.0624237227514821,0.00618141430299729
4.50754037952594,0.273701039230873,0
4.51146656051032,0.301847531615336,0.00708666111119092
4.51708971170162,0.196061610279286,0
4.54058848880887,0.0864891195821869,0.00894430253170431
4.54741690058726,0.189669920610728,0
4.56234614107361,0.218887464511755,0
4.56714726235989,0.22378554438932,0.00764357819063589
4.57469032938892,0.23127532987895,0.00724785700379871
4.58805365250818,0.614590972260556,0.00313443371574394
4.61259805076351,0.16563802614473,0
4.61665104038023,0.225402831012557,0
4.63196241411935,0.122844257383205,0.00995620389855467
4.63423867113434,0.291636186320372,0
4.64923698494938,0.104505944088782,0.00154946622555144
4.66148512623622,0.281425527871034,0
4.67210757827079,0.0748452460830833,0
4.67862905727246,0.311775248308891,0.00550226412140764
4.68747723113257,0.0421029356853467,0.000597855142224581
4.69915088136688,0.277786281155988,0.0080425809036009
4.7058931658207,0.460356423478294,0.0105991456612945
4.72539530662423,0.545134872436528,0.00428755364008248
4.73351774439031,0.831825682900023,0
4.73813933933055,0.519646807023876,0
4.75139095129596,0.211668259001516,0.00938182802726515
4.75936381177279,0.0984012602889777,0
4.78431076310874,0.1302238748076,0
4.79655093454493,0.100514770787064,0
4.82284068253045,0.0356814071610254,0.00724653189405799
4.82360837852455,0.47797330900484,0
4.82914194526486,0.120742823819,0
4.83922670432676,0.570796864250761,0.00875077946623787
4.86280149934971,0.916076209094303,0
4.87351858043632,0.0403333286148875,0.000899104256602005
4.87687621886734,0.706086674410122,0
4.89634377353121,0.104832233693916,0
4.92024012692868,0.123686530478278,0
4.92127170101604,0.110924082809062,0
4.92665831872851,0.0677051763703584,0.00480354491206817
4.94742031668561,0.288565600998853,0.0092842056913767
4.95405520573137,0.214264735055437,0
4.95886721899056,0.391416145461989,0.00192985464208759
4.97147248274558,0.763928366047066,0
4.97914095481653,0.480025894080362,0.0102017795789056
4.98060366868442,0.209865867169916,0
4.98712707308651,0.0603055274568378,0.00384607652993873
4.99227026402477,0.322042660946016,0
4.99639235338071,0.209656341582439,0
4.99706857662246,0.394244161433356,0.000642440933128818
5.01930061493025,0.192056611672252,0
5.02026284685078,0.255754832459739,0.00338055410915986
5.02754095683117,0.113240258805782,0.00503738421332091
5.03439442424624,0.268387671254021,0
5.04355778728315,0.337919178923114,0
5.04585471553746,0.94676301460535,0.00673554374934174
5.04953444727491,0.346441798101404,0
5.08446725792508,0.216979185930267,0
5.10259431436719,0.512172403815884,0.00328026183466427
5.13156970157192,0.278296106755429,0.00283871990726329
5.16876368575098,0.389225799362719,0
5.17137834090075,0.548801434647498,0.00385386967831291
5.1740082278541,0.300170350017844,0
5.17986620732677,0.140155149874105,0
5.21008668022432,0.251695099790037,0
5.23565212006474,0.443133058138302,0
5.26761597191955,0.874553994041354,0.00897531402795575
5.30289534403975,0.0746202304210799,0.00243440473778173
5.30778331432322,0.46521678239694,0.00163457954409532
5.31864861212689,0.370653982788679,0
5.33276621448859,0.465210513430523,0
5.34584386056321,0.0996036998907793,0.0075555588260293
5.37473862283437,1.06608467475332,0
5.39283634692374,0.137277268016687,0.00356876789177768
5.4198885529081,0.0765550291636622,0
5.42405686124766,0.306308143438161,0
5.43209364990935,0.532235559394792,0
5.43609183092349,0.281397337982029,0.00281950342026539
5.47360911705695,0.162143277370886,0.00637450279821642
5.50540187746791,0.670479559810974,0
5.5191244891654,0.283036985660376,0.00524103150176816
5.52509658533856,0.151582932310023,0
5.59949412492045,0.216708294483984,0
5.64590264487458,0.0768653896921986,0.00475547735933215
5.65375292238938,0.40008941693016,0.00153033385109156
5.67126466573901,0.263720504498912,0
5.67851791379184,1.09032007993979,0
5.6990143803592,0.39566838074786,0
5.73434778424758,0.144918292537794,0.00902603138149716
5.75436173994686,0.101546457939266,0
5.7579445023009,0.0917017633730559,0.00666054021720774
5.77001406053175,0.104748313064597,0
5.8062295170776,0.110379235603606,0.0069323375380598
5.82114776026248,0.432385311336871,0
5.8268178508804,0.0755196926434522,0
5.83221583142585,0.106541450951017,0.00637896889331751
5.93978090027312,0.426376346221457,0
5.96848543753116,0.270133891968142,0.00664371243738569
6.08181134516611,0.15691578031246,0.00163377921637148
6.18491805307018,0.840459006487003,0
6.29159160297039,0.963740176456744,0.00726375979380682
6.29523047718324,0.104317464945539,0.00337746358201839
6.41826563235127,0.350470837152179,0
6.46606744175227,0.0794332367519202,0.0104642223326024
6.49598224994227,0.0897748057983575,0.00880625376552343
6.5498405095731,0.171045231050461,0
6.57494170619015,0.198397443220957,0
6.70590936085507,0.0602690808902548,0
6.8015216757865,0.555512642214259,0.00114739942923188
6.80231328435698,0.0925631562290805,0.000438100353302434
6.82614055285088,0.256784568713574,0.0027521922131069
6.89475058321087,0.504218162957376,0
7.12789887029994,0.0660665980684891,0
7.20103923912217,0.293236717244115,0.00929286326626316
7.20649916497682,0.253192936828168,0.00749141514105722
